AD_ID,PRODUCT_ID,ADS_DESCRIPTION,DISCOUNT_RATE,ADS_START_DATE,ADS_END_DATE
816UHX103,UWR4411,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.12,2023-12-09 23:45:02,2023-12-18 02:28:33
511EYK602,REJ4097,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,0.39,2023-10-07 03:06:09,2023-12-15 13:15:05
137CTO246,NJV9331,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",0.49,2023-08-25 19:23:20,2023-12-29 01:57:57
262RLS129,YQR3359,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.11,2023-11-06 06:06:45,2023-12-14 01:42:13
581FIX090,XAD7665,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.42,2023-08-26 17:21:30,2023-12-02 20:46:19
340AQE241,TRP9947,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.45,2023-10-22 16:42:37,2023-12-28 13:30:34
032TLM442,KHG3379,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.18,2023-12-16 19:16:59,2023-12-24 22:58:05
638QJG129,EZN2149,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0.37,2023-09-03 01:38:39,2023-10-08 08:08:28
229QXJ963,MNZ1042,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.38,2023-11-22 16:12:23,2023-12-11 19:08:12
690VCB175,GES9511,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.33,2023-09-05 17:13:30,2023-12-18 00:26:21
370TNQ394,YOD0652,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.42,2023-10-01 20:39:58,2023-11-30 00:29:14
843KGE628,SYG3845,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0.1,2023-08-27 01:42:49,2023-11-02 22:41:48
737GAU286,JUA2185,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.5,2023-11-10 02:16:19,2023-11-23 15:22:49
000YAP956,GLG0603,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.24,2023-12-17 02:49:25,2023-12-28 22:38:14
466DTF582,LRN8982,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.24,2023-11-19 12:34:07,2023-11-21 12:09:11
511WIL133,IYK0878,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.34,2023-12-21 05:22:47,2023-12-30 13:28:22
036PHQ875,BJN6057,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.47,2023-09-17 01:43:25,2023-10-20 00:40:40
173HOQ619,XNA9435,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.43,2023-11-13 17:12:46,2023-11-30 06:49:34
888WPZ018,ARQ8235,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.1,2023-12-17 03:21:13,2023-12-17 15:18:27
833LOT552,IWD4200,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.34,2023-10-20 13:53:39,2023-11-28 06:44:09
188RJE580,BXE5006,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.25,2023-08-10 01:13:53,2023-10-22 03:30:58
259OMX917,BRB0950,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.32,2023-08-28 16:21:35,2023-12-26 18:12:39
203LOX520,ITP9313,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0.41,2023-12-19 10:36:46,2023-12-26 14:14:50
379GFF393,JYT1693,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0.42,2023-10-20 16:25:18,2023-12-04 05:13:48
772HDK498,ZVY4912,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.27,2023-09-19 04:20:04,2023-12-31 02:12:56
106JFH048,IIX4560,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",0.36,2023-09-14 18:48:48,2023-11-08 20:16:10
771CDU852,KDJ4421,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.25,2023-08-23 00:28:38,2023-10-30 09:33:52
315EGM138,FDW8484,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.24,2023-09-18 12:56:55,2023-12-06 23:20:06
582IEN724,MYA8314,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.27,2023-10-09 18:07:38,2023-10-18 21:29:56
431MZT437,JYP7975,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.11,2023-09-21 01:30:04,2023-10-11 10:15:14
985SEF859,QFH7339,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",0.3,2023-09-29 04:25:30,2023-12-31 19:15:16
985BRU795,SCT8177,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.28,2023-11-12 06:50:44,2023-11-16 07:38:43
350JTY365,FZE9758,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.29,2023-08-27 03:30:35,2023-09-11 02:26:15
301DZW806,FBT0102,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.15,2023-09-17 18:57:50,2023-10-09 00:15:57
020EXV741,TDD2414,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.36,2023-09-29 16:13:19,2023-11-12 08:06:16
094WPQ187,QGK3309,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.5,2023-11-20 23:54:03,2023-12-04 08:07:10
541QNP822,UNF0585,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0.49,2023-10-02 08:09:09,2023-11-16 16:35:34
613FDG740,YJV5389,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0.33,2023-12-22 01:19:58,2023-12-30 08:37:29
758MXY713,XQY4499,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.31,2023-08-27 06:33:20,2023-09-30 08:43:31
249ABM312,XZA3004,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",0.48,2023-11-16 22:11:11,2023-12-29 03:33:29
912BCV748,NEI8289,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.41,2023-11-10 21:08:17,2023-12-10 10:25:36
414KBO725,KKE9010,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.45,2023-12-03 14:03:31,2023-12-27 21:31:15
554DBW666,SHB6123,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.29,2023-09-07 15:09:56,2023-11-12 15:23:48
576REH671,JFQ0813,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.23,2023-10-10 16:55:17,2023-11-08 10:31:25
455CLP969,AWE4023,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.18,2023-12-24 07:05:15,2023-12-26 14:41:39
981BIB344,UYR8760,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,0.17,2023-10-19 22:22:02,2023-11-24 21:22:37
591ZAA432,BAA7312,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.37,2023-12-07 23:03:34,2023-12-27 05:15:17
781KOE113,WMH0096,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.37,2023-09-08 19:11:21,2023-11-29 16:06:57
757RIR989,UOL7927,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.26,2023-12-09 00:13:13,2023-12-09 21:01:31
306KFC939,XRY3971,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0.16,2023-09-29 21:47:52,2023-12-08 09:38:52
423HHY924,SJC5776,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.18,2023-09-25 16:17:55,2023-12-13 07:41:27
429PJL543,HHN2782,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.21,2023-10-27 05:15:42,2023-12-11 11:02:07
413ZNZ946,JSY6385,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.38,2023-10-22 20:37:27,2023-12-29 17:43:51
983VZS914,IGJ2795,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0.16,2023-12-29 09:33:07,2023-12-31 21:50:21
723IET352,QGD1996,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.12,2023-08-22 23:52:08,2023-11-01 02:02:17
068PHD652,CUX1991,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",0.1,2023-08-26 11:30:48,2023-11-10 01:33:18
012YJF914,AGK1815,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.41,2023-12-10 21:26:40,2023-12-16 19:36:22
326QWG988,MXF2995,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0.47,2023-09-12 00:55:10,2023-12-31 15:42:56
598CIK013,IIE2438,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.15,2023-10-29 09:39:00,2023-11-23 19:40:28
340LRK786,AUF2047,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0.48,2023-10-25 06:40:57,2023-12-08 03:54:13
606YWV612,EET5634,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0.31,2023-09-24 14:13:24,2023-12-06 11:33:04
476QWQ436,AQG2853,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.48,2023-12-29 17:26:07,2023-12-30 15:30:35
797BMW037,CBL3333,In congue. Etiam justo. Etiam pretium iaculis justo.,0.41,2023-10-11 00:22:07,2023-11-20 00:34:18
234CGU759,QZJ9895,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.39,2023-09-30 18:51:21,2023-10-10 11:09:59
986RSO624,LQI7632,Phasellus in felis. Donec semper sapien a libero. Nam dui.,0.4,2023-12-31 11:34:50,2023-12-31 22:37:14
763ONG905,FWG4020,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",0.28,2023-11-21 16:33:54,2023-12-31 17:31:13
845FUP945,MZS4074,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0.17,2023-12-14 01:46:09,2023-12-31 18:51:04
941MZY740,JFZ4385,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.43,2023-08-12 10:54:15,2023-09-04 15:36:50
388WKH958,BMJ3298,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.4,2023-08-27 09:57:59,2023-09-13 06:23:38
104BHH143,RDW0784,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.13,2023-10-11 14:07:02,2023-12-22 03:05:57
703IBX425,KCG4263,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.24,2023-12-29 01:08:14,2023-12-29 09:45:06
764GGX628,PWE8296,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.12,2023-11-15 22:14:33,2023-12-17 15:30:06
056ZOF101,CGJ1641,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0.25,2023-11-04 02:35:23,2023-12-11 16:46:43
976USN037,WOX9646,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.47,2023-12-06 13:45:29,2023-12-06 17:16:36
916YVW688,WWN7289,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.12,2023-10-19 03:55:10,2023-11-12 05:42:31
314VBF992,LAS9812,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",0.12,2023-08-28 22:55:31,2023-10-01 12:17:17
301JMF999,IHK7170,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.39,2023-08-28 05:21:56,2023-11-02 18:27:06
615EPC340,CHK3536,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.41,2023-09-10 08:42:56,2023-10-02 17:21:21
844PVK320,SDD4582,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.21,2023-11-05 16:11:15,2023-11-10 13:45:26
105DDH099,EAV3155,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0.48,2023-10-22 11:13:29,2023-11-30 11:29:13
902RNJ984,XDQ0023,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.21,2023-11-08 16:47:31,2023-12-17 19:24:14
192EWI212,AWV3895,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.5,2023-09-03 06:48:21,2023-11-05 22:36:57
143EUE441,WAS9742,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.15,2023-11-29 00:47:49,2023-12-19 23:33:10
407BRG126,DCX6181,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0.15,2023-10-27 08:57:36,2023-11-11 03:14:33
174WPN378,QHK4680,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.13,2023-11-21 22:16:37,2023-12-22 04:59:37
918FNB968,DJO8561,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.44,2023-11-05 09:13:07,2023-11-24 09:08:04
891VKJ920,BBG3418,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.35,2023-10-23 13:51:12,2023-11-24 02:10:01
085RSV794,MZH1051,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.19,2023-11-29 18:43:50,2023-12-05 14:28:05
678UFG150,QGO3198,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.29,2023-11-14 13:46:08,2023-11-29 12:07:42
397KUN043,NOG6862,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",0.19,2023-12-14 14:46:50,2023-12-20 20:23:55
124GVE229,MLH6105,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.4,2023-08-22 08:36:54,2023-08-27 02:50:08
884TOA616,HRL7185,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.49,2023-12-27 08:32:44,2023-12-28 18:58:12
645OLV233,KWP5670,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.27,2023-08-19 02:28:55,2023-11-11 13:19:34
853KKC311,PKH6520,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0.17,2023-09-29 19:00:18,2023-12-24 00:45:56
857HEI519,QXL2105,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.23,2023-10-30 19:57:12,2023-11-28 06:25:02
964KLK564,BLT4467,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.22,2023-11-10 15:29:39,2023-12-08 18:11:06
347KSF204,UIZ0586,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",0.16,2023-12-30 03:13:30,2023-12-30 10:31:47
335ZQP032,FFX7427,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0.23,2023-11-12 03:07:06,2023-11-22 10:39:57
400FWG169,CHX9395,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",0.26,2023-12-25 23:35:29,2023-12-27 14:49:20
062WMQ546,XWL0954,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.22,2023-11-13 12:29:05,2023-12-15 11:31:22
344FBJ424,RML7659,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.46,2023-11-25 20:54:26,2023-12-12 04:18:23
490DNJ947,DAK7214,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.39,2023-12-14 09:15:19,2023-12-31 21:14:04
191JAR204,GZA7481,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.17,2023-11-06 08:24:25,2023-12-27 08:40:16
